"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEICP","COUNTYICP","STRATA","GQ","RENT","UNITSSTR","PERNUM","PERWT","RACE","RACED","FTOTINC"
2017,201701,492333,2017001249409,61.0,2017004923331,22,1050,280018,1,0,3,2,72.0,1,100,95000
2017,201701,492360,2017001250946,351.0,2017004923601,22,1050,280018,1,480,4,1,351.0,2,200,38200
2017,201701,492557,2017001260417,110.0,2017004925571,22,1050,280018,1,0,3,1,110.0,1,100,2500
2017,201701,492566,2017001260915,103.0,2017004925661,22,1050,280018,1,1100,4,1,103.0,1,100,58020
2017,201701,492566,2017001260915,103.0,2017004925661,22,1050,280018,1,1100,4,2,40.0,8,811,58020
2017,201701,492590,2017001261845,116.0,2017004925901,22,1050,280018,1,0,3,1,115.0,1,100,115000
2017,201701,492590,2017001261845,116.0,2017004925901,22,1050,280018,1,0,3,2,106.0,1,100,115000
2017,201701,492626,2017001263624,110.0,2017004926261,22,1050,280018,1,0,3,1,110.0,1,100,35000
2017,201701,492626,2017001263624,110.0,2017004926261,22,1050,280018,1,0,3,2,128.0,1,100,40000
2017,201701,492626,2017001263624,110.0,2017004926261,22,1050,280018,1,0,3,3,128.0,1,100,0
2017,201701,492654,2017001264831,248.0,2017004926541,22,1050,280018,1,530,10,1,248.0,1,100,14000
2017,201701,492654,2017001264831,248.0,2017004926541,22,1050,280018,1,530,10,2,317.0,1,100,9500
2017,201701,492660,2017001265003,84.0,2017004926601,22,1050,280018,1,1100,6,1,85.0,6,610,170
2017,201701,492660,2017001265003,84.0,2017004926601,22,1050,280018,1,1100,6,2,100.0,6,610,1500
2017,201701,492660,2017001265003,84.0,2017004926601,22,1050,280018,1,1100,6,3,99.0,6,610,4800
2017,201701,492660,2017001265003,84.0,2017004926601,22,1050,280018,1,1100,6,4,99.0,6,610,0
2017,201701,492728,2017001268270,181.0,2017004927281,22,1050,280018,1,0,3,1,181.0,1,100,68000
2017,201701,492728,2017001268270,181.0,2017004927281,22,1050,280018,1,0,3,2,286.0,1,100,68000
2017,201701,492728,2017001268270,181.0,2017004927281,22,1050,280018,1,0,3,3,170.0,1,100,68000
2017,201701,492787,2017001271205,123.0,2017004927871,22,1050,280018,1,0,3,1,123.0,1,100,123000
2017,201701,492787,2017001271205,123.0,2017004927871,22,1050,280018,1,0,3,2,142.0,1,100,123000
2017,201701,492818,2017001272557,118.0,2017004928181,22,1050,280018,1,850,4,1,118.0,1,100,33530
2017,201701,492818,2017001272557,118.0,2017004928181,22,1050,280018,1,850,4,2,111.0,1,100,33530
2017,201701,492819,2017001272662,63.0,2017004928191,22,1050,280018,1,0,3,1,63.0,1,100,25300
2017,201701,492874,2017001276140,131.0,2017004928741,22,1050,280018,1,0,3,1,131.0,1,100,85500
2017,201701,492874,2017001276140,131.0,2017004928741,22,1050,280018,1,0,3,2,112.0,1,100,85500
2017,201701,492881,2017001276476,102.0,2017004928811,22,1050,280018,1,590,8,1,102.0,1,100,8000
2017,201701,493066,2017001285560,381.0,2017004930661,22,1050,280018,1,0,3,1,381.0,1,100,107100
2017,201701,493066,2017001285560,381.0,2017004930661,22,1050,280018,1,0,3,2,357.0,1,100,107100
2017,201701,493066,2017001285560,381.0,2017004930661,22,1050,280018,1,0,3,3,420.0,1,100,107100
2017,201701,493066,2017001285560,381.0,2017004930661,22,1050,280018,1,0,3,4,265.0,1,100,107100
2017,201701,493103,2017001286813,95.0,2017004931031,22,1050,280018,1,0,4,1,95.0,1,100,37600
2017,201701,493103,2017001286813,95.0,2017004931031,22,1050,280018,1,0,4,2,125.0,1,100,37600
2017,201701,493181,2017001291284,86.0,2017004931811,22,1050,280018,1,0,4,1,85.0,1,100,106000
2017,201701,493181,2017001291284,86.0,2017004931811,22,1050,280018,1,0,4,2,111.0,1,100,106000
2017,201701,493181,2017001291284,86.0,2017004931811,22,1050,280018,1,0,4,3,76.0,1,100,106000
2017,201701,493181,2017001291284,86.0,2017004931811,22,1050,280018,1,0,4,4,69.0,1,100,106000
2017,201701,493208,2017001292995,121.0,2017004932081,22,1050,280018,1,0,3,1,121.0,1,100,130000
2017,201701,493208,2017001292995,121.0,2017004932081,22,1050,280018,1,0,3,2,115.0,1,100,130000
2017,201701,493208,2017001292995,121.0,2017004932081,22,1050,280018,1,0,3,3,134.0,1,100,130000
2017,201701,493208,2017001292995,121.0,2017004932081,22,1050,280018,1,0,3,4,86.0,1,100,130000
2017,201701,493208,2017001292995,121.0,2017004932081,22,1050,280018,1,0,3,5,78.0,1,100,130000
2017,201701,493214,2017001293163,134.0,2017004932141,22,1050,280018,1,560,7,1,134.0,1,100,15000
2017,201701,493275,2017001296065,112.0,2017004932751,22,1050,280018,1,0,3,1,112.0,1,100,220000
2017,201701,493275,2017001296065,112.0,2017004932751,22,1050,280018,1,0,3,2,143.0,1,100,220000
2017,201701,493290,2017001297074,128.0,2017004932901,22,1050,280018,1,0,3,1,128.0,1,100,186200
2017,201701,493290,2017001297074,128.0,2017004932901,22,1050,280018,1,0,3,2,171.0,1,100,186200
2017,201701,493290,2017001297074,128.0,2017004932901,22,1050,280018,1,0,3,3,240.0,1,100,186200
2017,201701,493303,2017001297866,55.0,2017004933031,22,1050,280018,1,0,3,1,54.0,1,100,45000
2017,201701,493303,2017001297866,55.0,2017004933031,22,1050,280018,1,0,3,2,70.0,1,100,45000
2017,201701,493323,2017001298907,63.0,2017004933231,22,1050,280018,1,0,3,1,64.0,1,100,162000
2017,201701,493323,2017001298907,63.0,2017004933231,22,1050,280018,1,0,3,2,63.0,1,100,162000
2017,201701,493412,2017001303430,119.0,2017004934121,22,1050,280018,1,0,3,1,119.0,1,100,85000
2017,201701,493412,2017001303430,119.0,2017004934121,22,1050,280018,1,0,3,2,136.0,1,100,85000
2017,201701,493442,2017001305359,66.0,2017004934421,22,1050,280018,1,0,3,1,67.0,1,100,24000
2017,201701,493442,2017001305359,66.0,2017004934421,22,1050,280018,1,0,3,2,77.0,1,100,24000
2017,201701,493617,2017001316096,45.0,2017004936171,22,1050,280018,1,150,1,1,44.0,1,100,5000
2017,201701,493738,2017001321747,58.0,2017004937381,22,1050,280018,1,0,3,1,57.0,1,100,19500
2017,201701,493909,2017001330044,107.0,2017004939091,22,1050,280018,1,0,4,1,107.0,1,100,63500
2017,201701,493909,2017001330044,107.0,2017004939091,22,1050,280018,1,0,4,2,79.0,1,100,63500
2017,201701,493990,2017001334507,140.0,2017004939901,22,1050,280018,1,170,9,1,140.0,1,100,31400
2017,201701,494018,2017001336064,73.0,2017004940181,22,1050,280018,1,0,6,1,73.0,1,100,28400
2017,201701,494041,2017001337604,69.0,2017004940411,22,1050,280018,1,0,3,1,69.0,1,100,22100
2017,201701,494084,2017001339705,82.0,2017004940841,22,1050,280018,1,0,4,1,82.0,1,100,15000
2017,201701,494115,2017001341471,43.0,2017004941151,22,1050,280018,1,0,3,1,43.0,1,100,48000
2017,201701,494228,2017001347481,143.0,2017004942281,22,1050,280018,1,0,3,1,144.0,1,100,164000
2017,201701,494228,2017001347481,143.0,2017004942281,22,1050,280018,1,0,3,2,156.0,1,100,164000
2017,201701,494277,2017001349711,94.0,2017004942771,22,1050,280018,1,0,3,1,93.0,1,100,28600
2017,201701,494327,2017001352961,83.0,2017004943271,22,1050,280018,1,750,8,1,84.0,1,100,27000
2017,201701,494339,2017001353597,93.0,2017004943391,22,1050,280018,1,0,3,1,93.0,1,100,132000
2017,201701,494339,2017001353597,93.0,2017004943391,22,1050,280018,1,0,3,2,118.0,1,100,132000
2017,201701,494362,2017001354688,96.0,2017004943621,22,1050,280018,1,0,3,1,96.0,1,100,13000
2017,201701,494362,2017001354688,96.0,2017004943621,22,1050,280018,1,0,3,2,122.0,1,100,13000
2017,201701,494381,2017001355616,81.0,2017004943811,22,1050,280018,1,1300,3,1,81.0,1,100,11700
2017,201701,494381,2017001355616,81.0,2017004943811,22,1050,280018,1,1300,3,2,96.0,1,100,1100
2017,201701,494381,2017001355616,81.0,2017004943811,22,1050,280018,1,1300,3,3,96.0,1,100,5000
2017,201701,494398,2017001356363,41.0,2017004943981,22,1050,280018,1,830,4,1,42.0,6,667,3200
2017,201701,494398,2017001356363,41.0,2017004943981,22,1050,280018,1,830,4,2,47.0,6,667,0
2017,201701,494398,2017001356363,41.0,2017004943981,22,1050,280018,1,830,4,3,49.0,6,667,12000
2017,201701,494398,2017001356363,41.0,2017004943981,22,1050,280018,1,830,4,4,47.0,6,667,0
2017,201701,494412,2017001357171,187.0,2017004944121,22,1050,280018,1,450,3,1,187.0,1,100,17300
2017,201701,494442,2017001359761,57.0,2017004944421,22,1050,280018,1,0,3,1,57.0,1,100,36000
2017,201701,494534,2017001364325,263.0,2017004945341,22,1050,280018,1,2400,10,1,262.0,1,100,217900
2017,201701,494582,2017001366620,120.0,2017004945821,22,1050,280018,1,0,3,1,120.0,2,200,33700
2017,201701,494645,2017001369400,136.0,2017004946451,22,1050,280018,1,860,8,1,137.0,1,100,10000
2017,201701,494645,2017001369400,136.0,2017004946451,22,1050,280018,1,860,8,2,160.0,1,100,8000
2017,201701,494656,2017001369913,146.0,2017004946561,22,1050,280018,1,0,3,1,146.0,1,100,64300
2017,201701,494656,2017001369913,146.0,2017004946561,22,1050,280018,1,0,3,2,133.0,1,100,64300
2017,201701,494660,2017001369989,113.0,2017004946601,22,1050,280018,1,0,3,1,113.0,1,100,89000
2017,201701,494660,2017001369989,113.0,2017004946601,22,1050,280018,1,0,3,2,114.0,1,100,89000
2017,201701,494673,2017001371082,98.0,2017004946731,22,1050,280018,1,0,1,1,97.0,1,100,42000
2017,201701,494673,2017001371082,98.0,2017004946731,22,1050,280018,1,0,1,2,177.0,1,100,42000
2017,201701,494791,2017001377578,140.0,2017004947911,22,1050,280018,1,900,3,1,140.0,1,100,13000
2017,201701,494791,2017001377578,140.0,2017004947911,22,1050,280018,1,900,3,2,139.0,1,100,13000
2017,201701,494862,2017001381824,89.0,2017004948621,22,1050,280018,1,980,7,1,89.0,4,400,163500
2017,201701,494862,2017001381824,89.0,2017004948621,22,1050,280018,1,980,7,2,60.0,4,400,163500
2017,201701,494862,2017001381824,89.0,2017004948621,22,1050,280018,1,980,7,3,91.0,4,400,163500
2017,201701,494914,2017001384545,53.0,2017004949141,22,1050,280018,1,0,3,1,53.0,1,100,102600
2017,201701,494914,2017001384545,53.0,2017004949141,22,1050,280018,1,0,3,2,68.0,1,100,102600
2017,201701,494941,2017001385926,77.0,2017004949411,22,1050,280018,4,0,0,1,77.0,1,100,9999999
2017,201701,494984,2017001388289,20.0,2017004949841,22,1050,280018,4,0,0,1,20.0,1,100,9999999
2017,201701,494989,2017001388600,51.0,2017004949891,22,1050,280018,4,0,0,1,51.0,6,620,9999999
2017,201701,495000,2017001389022,93.0,2017004950001,22,1050,280018,4,0,0,1,93.0,1,100,9999999
2017,201701,495005,2017001389217,16.0,2017004950051,22,1050,280018,4,0,0,1,16.0,1,100,9999999
2017,201701,495006,2017001389315,107.0,2017004950061,22,1050,280018,4,0,0,1,107.0,1,100,9999999
2017,201701,495014,2017001389589,78.0,2017004950141,22,1050,280018,4,0,0,1,78.0,1,100,9999999
2017,201701,495037,2017001390726,71.0,2017004950371,22,1050,280018,4,0,0,1,71.0,1,100,9999999
2017,201701,495041,2017001390966,60.0,2017004950411,22,1050,280018,4,0,0,1,60.0,1,100,9999999
2017,201701,495088,2017001392899,118.0,2017004950881,22,1050,280018,4,0,0,1,118.0,1,100,9999999
2017,201701,495094,2017001393165,27.0,2017004950941,22,1050,280018,4,0,0,1,27.0,1,100,9999999
2017,201701,495122,2017001394257,90.0,2017004951221,22,1050,280018,4,0,0,1,90.0,1,100,9999999
2017,201701,495170,2017001396939,69.0,2017004951701,22,1050,280018,4,0,0,1,69.0,1,100,9999999
2017,201701,495185,2017001397521,161.0,2017004951851,22,1050,280018,4,0,0,1,161.0,2,200,9999999
2017,201701,495190,2017001397953,71.0,2017004951901,22,1050,280018,4,0,0,1,71.0,1,100,9999999
2017,201701,495204,2017001398594,12.0,2017004952041,22,1050,280018,4,0,0,1,12.0,1,100,9999999
2017,201701,495213,2017001399240,108.0,2017004952131,22,1050,280018,4,0,0,1,108.0,2,200,9999999
2017,201701,495217,2017001399405,79.0,2017004952171,22,1050,280018,4,0,0,1,79.0,1,100,9999999
2017,201701,495249,2017001400794,71.0,2017004952491,22,1050,280018,4,0,0,1,71.0,1,100,9999999
2017,201701,495253,2017001400918,108.0,2017004952531,22,1050,280018,4,0,0,1,108.0,1,100,9999999
2017,201701,495262,2017001401251,115.0,2017004952621,22,1050,280018,4,0,0,1,115.0,4,400,9999999
2017,201701,495263,2017001401269,84.0,2017004952631,22,1050,280018,4,0,0,1,84.0,1,100,9999999
2017,201701,495274,2017001401967,104.0,2017004952741,22,1050,280018,4,0,0,1,104.0,2,200,9999999
2017,201701,495294,2017001403202,53.0,2017004952941,22,1050,280018,3,0,0,1,53.0,1,100,9999999
2017,201701,495313,2017001403936,14.0,2017004953131,22,1050,280018,4,0,0,1,14.0,1,100,9999999
2017,201701,495324,2017001404455,110.0,2017004953241,22,1050,280018,4,0,0,1,110.0,1,100,9999999
2017,201701,495341,2017001405331,79.0,2017004953411,22,1050,280018,4,0,0,1,79.0,1,100,9999999
2017,201701,495355,2017001405810,81.0,2017004953551,22,1050,280018,4,0,0,1,81.0,1,100,9999999
2017,201701,495360,2017001406020,67.0,2017004953601,22,1050,280018,4,0,0,1,67.0,1,100,9999999
2017,201701,495427,2017001409215,85.0,2017004954271,22,1050,280018,4,0,0,1,85.0,1,100,9999999
2017,201701,495443,2017001409919,59.0,2017004954431,22,1050,280018,4,0,0,1,59.0,1,100,9999999
2017,201701,495456,2017001410944,33.0,2017004954561,22,1050,280018,4,0,0,1,33.0,2,200,9999999
2017,201701,495461,2017001411380,93.0,2017004954611,22,1050,280018,4,0,0,1,93.0,1,100,9999999
2017,201701,495485,2017001412194,60.0,2017004954851,22,1050,280018,4,0,0,1,60.0,8,811,9999999
2017,201701,495501,2017001413047,18.0,2017004955011,22,1050,280018,4,0,0,1,18.0,1,100,9999999
2017,201701,495527,2017001413959,70.0,2017004955271,22,1050,280018,4,0,0,1,70.0,1,100,9999999
2017,201701,495537,2017001414642,14.0,2017004955371,22,1050,280018,3,0,0,1,14.0,1,100,9999999
2017,201701,495538,2017001414665,80.0,2017004955381,22,1050,280018,4,0,0,1,80.0,1,100,9999999
2017,201701,495541,2017001414776,30.0,2017004955411,22,1050,280018,4,0,0,1,30.0,1,100,9999999
2017,201701,495558,2017001415468,71.0,2017004955581,22,1050,280018,4,0,0,1,71.0,1,100,9999999
2017,201701,495580,2017001416009,98.0,2017004955801,22,1050,280018,3,0,0,1,98.0,1,100,9999999
2017,201701,495594,2017001416564,82.0,2017004955941,22,1050,280018,4,0,0,1,82.0,8,811,9999999
2017,201701,495598,2017001416662,16.0,2017004955981,22,1050,280018,4,0,0,1,16.0,1,100,9999999
2017,201701,495614,2017001417259,131.0,2017004956141,22,1050,280018,4,0,0,1,131.0,1,100,9999999
2017,201701,495626,2017001417759,85.0,2017004956261,22,1050,280018,4,0,0,1,85.0,1,100,9999999
2017,201701,495629,2017001417813,27.0,2017004956291,22,1050,280018,4,0,0,1,27.0,1,100,9999999
2017,201701,495640,2017001418182,68.0,2017004956401,22,1050,280018,4,0,0,1,68.0,1,100,9999999
2017,201701,495657,2017001418843,28.0,2017004956571,22,1050,280018,3,0,0,1,28.0,1,100,9999999
2017,201701,495665,2017001419222,80.0,2017004956651,22,1050,280018,4,0,0,1,80.0,6,620,9999999
2017,201701,495681,2017001419644,44.0,2017004956811,22,1050,280018,4,0,0,1,44.0,6,620,9999999
2017,201701,495704,2017001420850,118.0,2017004957041,22,1050,280018,4,0,0,1,118.0,1,100,9999999
2017,201701,495717,2017001421691,18.0,2017004957171,22,1050,280018,4,0,0,1,18.0,1,100,9999999
2017,201701,495721,2017001421851,15.0,2017004957211,22,1050,280018,4,0,0,1,15.0,1,100,9999999
2017,201701,495781,2017001424649,82.0,2017004957811,22,1050,280018,4,0,0,1,82.0,6,620,9999999
2017,201701,495794,2017001425089,80.0,2017004957941,22,1050,280018,4,0,0,1,80.0,1,100,9999999
2017,201701,495802,2017001425368,83.0,2017004958021,22,1050,280018,4,0,0,1,83.0,6,620,9999999
2017,201701,495806,2017001425498,81.0,2017004958061,22,1050,280018,4,0,0,1,81.0,1,100,9999999
2017,201701,495820,2017001426092,11.0,2017004958201,22,1050,280018,4,0,0,1,11.0,1,100,9999999
2017,201701,495821,2017001426252,71.0,2017004958211,22,1050,280018,4,0,0,1,71.0,6,620,9999999
2017,201701,495833,2017001426712,67.0,2017004958331,22,1050,280018,4,0,0,1,67.0,1,100,9999999
2017,201701,495854,2017001427933,79.0,2017004958541,22,1050,280018,4,0,0,1,79.0,1,100,9999999
2017,201701,495894,2017001429773,30.0,2017004958941,22,1050,280018,4,0,0,1,30.0,1,100,9999999
2017,201701,495895,2017001429826,68.0,2017004958951,22,1050,280018,4,0,0,1,68.0,1,100,9999999
2017,201701,495931,2017001431576,105.0,2017004959311,22,1050,280018,4,0,0,1,105.0,1,100,9999999
2017,201701,495933,2017001431699,120.0,2017004959331,22,1050,280018,4,0,0,1,120.0,1,100,9999999
2017,201701,495952,2017001432412,68.0,2017004959521,22,1050,280018,4,0,0,1,68.0,4,400,9999999
2017,201701,495962,2017001432837,65.0,2017004959621,22,1050,280018,4,0,0,1,65.0,1,100,9999999
2017,201701,495966,2017001432952,15.0,2017004959661,22,1050,280018,4,0,0,1,15.0,1,100,9999999
2017,201701,496004,2017001434578,63.0,2017004960041,22,1050,280018,3,0,0,1,63.0,1,100,9999999
2017,201701,496006,2017001434654,69.0,2017004960061,22,1050,280018,4,0,0,1,69.0,8,811,9999999
2017,201701,496025,2017001435656,82.0,2017004960251,22,1050,280018,4,0,0,1,82.0,1,100,9999999
2017,201701,496072,2017001437471,139.0,2017004960721,22,1050,280018,4,0,0,1,139.0,1,100,9999999
2017,201701,496089,2017001438040,84.0,2017004960891,22,1050,280018,4,0,0,1,84.0,1,100,9999999
2017,201701,496108,2017001438938,107.0,2017004961081,22,1050,280018,4,0,0,1,107.0,1,100,9999999
2017,201701,496134,2017001440485,71.0,2017004961341,22,1050,280018,4,0,0,1,71.0,2,200,9999999
2017,201701,496145,2017001440928,32.0,2017004961451,22,1050,280018,3,0,0,1,32.0,1,100,9999999
2017,201701,496150,2017001441082,79.0,2017004961501,22,1050,280018,4,0,0,1,79.0,1,100,9999999
2017,201701,496158,2017001441541,73.0,2017004961581,22,1050,280018,4,0,0,1,73.0,1,100,9999999
2017,201701,496184,2017001442566,37.0,2017004961841,22,1050,280018,4,0,0,1,37.0,2,200,9999999
2017,201701,496186,2017001442656,89.0,2017004961861,22,1050,280018,4,0,0,1,89.0,1,100,9999999
2017,201701,496188,2017001442703,136.0,2017004961881,22,1050,280018,4,0,0,1,136.0,4,400,9999999
2017,201701,496215,2017001443966,15.0,2017004962151,22,1050,280018,4,0,0,1,15.0,1,100,9999999
2017,201701,496221,2017001444356,140.0,2017004962211,22,1050,280018,4,0,0,1,140.0,1,100,9999999
2017,201701,496255,2017001445996,141.0,2017004962551,22,1050,280018,4,0,0,1,141.0,1,100,9999999
2017,201701,496284,2017001447354,71.0,2017004962841,22,1050,280018,4,0,0,1,71.0,1,100,9999999
2017,201701,496287,2017001447378,78.0,2017004962871,22,1050,280018,4,0,0,1,78.0,1,100,9999999
2017,201701,496295,2017001447625,66.0,2017004962951,22,1050,280018,4,0,0,1,66.0,1,100,9999999
2017,201701,496307,2017001448123,45.0,2017004963071,22,1050,280018,4,0,0,1,45.0,4,400,9999999
2017,201701,496324,2017001448871,110.0,2017004963241,22,1050,280018,4,0,0,1,110.0,1,100,9999999
2017,201701,496347,2017001449991,32.0,2017004963471,22,1050,280018,4,0,0,1,32.0,4,400,9999999
2017,201701,496354,2017001450306,79.0,2017004963541,22,1050,280018,4,0,0,1,79.0,1,100,9999999
2017,201701,496374,2017001451223,82.0,2017004963741,22,1050,280018,4,0,0,1,82.0,1,100,9999999
2017,201701,496388,2017001451661,84.0,2017004963881,22,1050,280018,4,0,0,1,84.0,1,100,9999999
2017,201701,496400,2017001452308,29.0,2017004964001,22,1050,280018,3,0,0,1,29.0,1,100,9999999
2017,201701,496413,2017001453090,130.0,2017004964131,22,1050,280018,4,0,0,1,130.0,1,100,9999999
2017,201701,496430,2017001453654,72.0,2017004964301,22,1050,280018,4,0,0,1,72.0,1,100,9999999
2017,201701,496438,2017001454201,119.0,2017004964381,22,1050,280018,4,0,0,1,119.0,1,100,9999999
2017,201701,496474,2017001456361,99.0,2017004964741,22,1050,280018,4,0,0,1,99.0,1,100,9999999
2017,201701,496477,2017001456539,68.0,2017004964771,22,1050,280018,4,0,0,1,68.0,6,620,9999999
2017,201701,496531,2017001458246,142.0,2017004965311,22,1050,280018,4,0,0,1,142.0,1,100,9999999
2017,201701,496549,2017001459100,70.0,2017004965491,22,1050,280018,4,0,0,1,70.0,2,200,9999999
2017,201701,496559,2017001459558,74.0,2017004965591,22,1050,280018,4,0,0,1,74.0,1,100,9999999
2017,201701,496572,2017001460149,37.0,2017004965721,22,1050,280018,4,0,0,1,37.0,1,100,9999999
2017,201701,496590,2017001461077,68.0,2017004965901,22,1050,280018,4,0,0,1,68.0,4,400,9999999
2017,201701,496601,2017001461429,79.0,2017004966011,22,1050,280018,4,0,0,1,79.0,1,100,9999999
2017,201701,496614,2017001462136,87.0,2017004966141,22,1050,280018,4,0,0,1,87.0,1,100,9999999
2017,201701,496615,2017001462195,67.0,2017004966151,22,1050,280018,4,0,0,1,67.0,4,400,9999999
2017,201701,496622,2017001462390,80.0,2017004966221,22,1050,280018,4,0,0,1,80.0,1,100,9999999
2017,201701,496634,2017001462986,97.0,2017004966341,22,1050,280018,4,0,0,1,97.0,1,100,9999999
2017,201701,496638,2017001463358,93.0,2017004966381,22,1050,280018,4,0,0,1,93.0,6,620,9999999
2017,201701,496639,2017001463412,68.0,2017004966391,22,1050,280018,4,0,0,1,68.0,1,100,9999999
2017,201701,496662,2017001464293,81.0,2017004966621,22,1050,280018,4,0,0,1,81.0,1,100,9999999
2017,201701,496677,2017001464947,45.0,2017004966771,22,1050,280018,4,0,0,1,45.0,6,640,9999999
2017,201701,496689,2017001465597,17.0,2017004966891,22,1050,280018,4,0,0,1,17.0,1,100,9999999
2017,201701,496764,2017001468819,18.0,2017004967641,22,1050,280018,4,0,0,1,18.0,1,100,9999999
2017,201701,496775,2017001469889,77.0,2017004967751,22,1050,280018,4,0,0,1,77.0,1,100,9999999
2017,201701,496784,2017001470348,170.0,2017004967841,22,1050,280018,4,0,0,1,170.0,6,640,9999999
2017,201701,496786,2017001470402,64.0,2017004967861,22,1050,280018,4,0,0,1,64.0,1,100,9999999
2017,201701,496791,2017001470546,62.0,2017004967911,22,1050,280018,3,0,0,1,62.0,1,100,9999999
2017,201701,496796,2017001471036,82.0,2017004967961,22,1050,280018,4,0,0,1,82.0,1,100,9999999
2017,201701,496815,2017001472218,78.0,2017004968151,22,1050,280018,4,0,0,1,78.0,1,100,9999999
2017,201701,496826,2017001472575,142.0,2017004968261,22,1050,280018,4,0,0,1,142.0,1,100,9999999
2017,201701,496837,2017001472882,17.0,2017004968371,22,1050,280018,3,0,0,1,17.0,1,100,9999999
2017,201701,496911,2017001476886,81.0,2017004969111,22,1050,280018,4,0,0,1,81.0,1,100,9999999
2017,201701,496940,2017001477785,61.0,2017004969401,22,1050,280018,4,0,0,1,61.0,1,100,9999999
2017,201701,496947,2017001478024,119.0,2017004969471,22,1050,280018,4,0,0,1,119.0,1,100,9999999
2017,201701,496971,2017001479328,117.0,2017004969711,22,1050,280018,4,0,0,1,117.0,6,620,9999999
2017,201701,496972,2017001479348,72.0,2017004969721,22,1050,280018,4,0,0,1,72.0,1,100,9999999
2017,201701,497001,2017001480501,139.0,2017004970011,22,1050,280018,4,0,0,1,139.0,4,400,9999999
2017,201701,497027,2017001481839,74.0,2017004970271,22,1050,280018,4,0,0,1,74.0,1,100,9999999
2017,201701,497028,2017001481890,71.0,2017004970281,22,1050,280018,4,0,0,1,71.0,1,100,9999999
2017,201701,497044,2017001482421,73.0,2017004970441,22,1050,280018,3,0,0,1,73.0,1,100,9999999
2017,201701,497051,2017001482678,90.0,2017004970511,22,1050,280018,4,0,0,1,90.0,1,100,9999999
2017,201701,497052,2017001482715,71.0,2017004970521,22,1050,280018,4,0,0,1,71.0,1,100,9999999
2017,201701,497072,2017001483583,20.0,2017004970721,22,1050,280018,4,0,0,1,20.0,1,100,9999999
2017,201701,497094,2017001484735,13.0,2017004970941,22,1050,280018,4,0,0,1,13.0,1,100,9999999
2017,201701,497111,2017001485456,60.0,2017004971111,22,1050,280018,4,0,0,1,60.0,8,811,9999999
2017,201701,497112,2017001485472,47.0,2017004971121,22,1050,280018,4,0,0,1,47.0,1,100,9999999
2017,201701,497132,2017001486546,13.0,2017004971321,22,1050,280018,4,0,0,1,13.0,1,100,9999999
2017,201701,497136,2017001486780,15.0,2017004971361,22,1050,280018,4,0,0,1,15.0,1,100,9999999
2017,201701,497138,2017001486832,95.0,2017004971381,22,1050,280018,4,0,0,1,95.0,1,100,9999999
2017,201701,497139,2017001486887,97.0,2017004971391,22,1050,280018,4,0,0,1,97.0,6,640,9999999
2017,201701,497149,2017001487404,61.0,2017004971491,22,1050,280018,4,0,0,1,61.0,1,100,9999999
2017,201701,497170,2017001488272,67.0,2017004971701,22,1050,280018,4,0,0,1,67.0,1,100,9999999
2017,201701,497193,2017001489586,103.0,2017004971931,22,1050,280018,4,0,0,1,103.0,1,100,9999999
2017,201701,497216,2017001490483,33.0,2017004972161,22,1050,280018,4,0,0,1,33.0,4,400,9999999
2017,201701,497228,2017001491178,85.0,2017004972281,22,1050,280018,4,0,0,1,85.0,1,100,9999999
2017,201701,497231,2017001491291,146.0,2017004972311,22,1050,280018,4,0,0,1,146.0,1,100,9999999
2017,201701,497244,2017001491800,75.0,2017004972441,22,1050,280018,4,0,0,1,75.0,1,100,9999999
2017,201701,497252,2017001492173,72.0,2017004972521,22,1050,280018,4,0,0,1,72.0,1,100,9999999
2017,201701,497253,2017001492194,74.0,2017004972531,22,1050,280018,4,0,0,1,74.0,1,100,9999999
2017,201701,497262,2017001492495,64.0,2017004972621,22,1050,280018,3,0,0,1,64.0,1,100,9999999
2017,201701,497333,2017001495808,20.0,2017004973331,22,1050,280018,4,0,0,1,20.0,2,200,9999999
2017,201701,497352,2017001497105,81.0,2017004973521,22,1050,280018,4,0,0,1,81.0,1,100,9999999
2017,201701,497353,2017001497108,19.0,2017004973531,22,1050,280018,4,0,0,1,19.0,1,100,9999999
2017,201701,497384,2017001498288,145.0,2017004973841,22,1050,280018,4,0,0,1,145.0,1,100,9999999
2017,201701,497405,2017001499161,92.0,2017004974051,22,1050,280018,4,0,0,1,92.0,1,100,9999999
2017,201701,497408,2017001499370,22.0,2017004974081,22,1050,280018,4,0,0,1,22.0,1,100,9999999
2017,201701,497413,2017001499500,73.0,2017004974131,22,1050,280018,4,0,0,1,73.0,8,801,9999999
2017,201701,497430,2017001500219,95.0,2017004974301,22,1050,280018,4,0,0,1,95.0,1,100,9999999
2017,201701,497455,2017001501357,79.0,2017004974551,22,1050,280018,4,0,0,1,79.0,1,100,9999999
2017,201701,497467,2017001501670,20.0,2017004974671,22,1050,280018,4,0,0,1,20.0,1,100,9999999
2017,201701,497481,2017001502545,68.0,2017004974811,22,1050,280018,4,0,0,1,68.0,4,400,9999999
2017,201701,497502,2017001503230,70.0,2017004975021,22,1050,280018,4,0,0,1,70.0,1,100,9999999
2017,201701,497519,2017001504136,140.0,2017004975191,22,1050,280018,4,0,0,1,140.0,6,620,9999999
